Datetime,Open,High,Low,Close,Volume
2023-08-17 07:00:00,1802.71,1802.72,1801.18,1801.19,111.78344
2023-08-17 07:15:00,1801.19,1801.2,1800.13,1800.39,93.09503
2023-08-17 07:30:00,1800.39,1800.56,1799.3,1799.49,163.28928
2023-08-17 07:45:00,1799.49,1800.11,1798.46,1800.11,260.3508
2023-08-17 08:00:00,1800.11,1800.16,1799.04,1799.04,75.48473
2023-08-17 08:15:00,1799.04,1799.05,1797.47,1797.83,196.2822
2023-08-17 08:30:00,1797.83,1797.84,1796.6,1796.6,240.03146
2023-08-17 08:45:00,1796.6,1796.6,1793.0,1793.35,404.56157
2023-08-17 09:00:00,1793.35,1794.77,1786.08,1792.17,2006.86999
2023-08-17 09:15:00,1792.17,1795.59,1792.16,1793.28,410.81857
2023-08-17 09:30:00,1793.28,1794.57,1793.0,1793.18,352.9582
2023-08-17 09:45:00,1793.18,1794.79,1792.86,1793.14,188.15581
2023-08-17 10:00:00,1793.14,1793.28,1790.77,1792.19,286.94685
2023-08-17 10:15:00,1792.19,1793.01,1792.19,1793.01,77.18119
2023-08-17 10:30:00,1793.01,1793.62,1787.61,1788.21,579.57595
2023-08-17 10:45:00,1788.21,1789.2,1785.96,1788.54,668.65481
2023-08-17 11:00:00,1788.54,1789.08,1785.08,1785.55,454.21914
2023-08-17 11:15:00,1785.55,1787.5,1784.52,1785.61,550.16585
2023-08-17 11:30:00,1785.61,1788.79,1785.27,1788.06,208.40071
2023-08-17 11:45:00,1788.06,1789.4,1787.81,1787.83,161.46346
2023-08-17 12:00:00,1787.83,1788.13,1786.8,1787.38,317.06856
2023-08-17 12:15:00,1787.38,1789.9,1785.16,1789.64,223.71495
2023-08-17 12:30:00,1789.64,1792.0,1788.08,1791.2,351.26151
2023-08-17 12:45:00,1791.2,1791.99,1789.96,1789.96,156.31587
2023-08-17 13:00:00,1789.96,1789.97,1788.2,1788.85,166.26643
2023-08-17 13:15:00,1788.85,1793.06,1788.85,1791.41,324.64249
2023-08-17 13:30:00,1791.41,1791.59,1787.6,1787.7,347.16774
2023-08-17 13:45:00,1787.7,1788.6,1784.48,1785.11,465.19413
2023-08-17 14:00:00,1785.11,1789.47,1784.2,1784.68,792.38338
2023-08-17 14:15:00,1784.68,1787.55,1783.31,1784.57,622.64224
2023-08-17 14:30:00,1784.57,1786.19,1778.5,1780.66,1153.85948
2023-08-17 14:45:00,1780.66,1783.17,1777.81,1779.28,586.66556
2023-08-17 15:00:00,1779.28,1779.8,1761.84,1775.87,4669.45232
2023-08-17 15:15:00,1775.87,1780.13,1768.52,1768.64,1381.98599
2023-08-17 15:30:00,1768.64,1770.79,1725.87,1741.0,14337.72475
2023-08-17 15:45:00,1741.0,1746.0,1736.38,1739.84,4195.98112
2023-08-17 16:00:00,1739.84,1742.11,1723.38,1732.75,7552.81701
2023-08-17 16:15:00,1732.75,1739.2,1732.27,1738.4,1933.85819
2023-08-17 16:30:00,1738.4,1748.98,1738.21,1747.4,2487.28262
2023-08-17 16:45:00,1747.4,1748.31,1738.82,1741.08,937.36035
2023-08-17 17:00:00,1741.08,1745.67,1740.36,1742.5,475.88581
2023-08-17 17:15:00,1742.5,1745.78,1742.41,1742.72,503.50742
2023-08-17 17:30:00,1742.72,1744.4,1739.6,1739.92,362.20964
2023-08-17 17:45:00,1739.92,1741.43,1737.85,1741.43,268.34218
2023-08-17 18:00:00,1741.43,1743.4,1740.4,1740.4,197.48253
2023-08-17 18:15:00,1740.4,1743.58,1739.8,1740.24,321.56221
2023-08-17 18:30:00,1740.24,1740.24,1735.41,1736.9,461.53395
2023-08-17 18:45:00,1736.9,1737.87,1734.7,1735.4,340.23203
2023-08-17 19:00:00,1735.4,1738.59,1734.7,1737.76,321.13501
2023-08-17 19:15:00,1737.76,1741.35,1737.76,1739.85,416.00673
2023-08-17 19:30:00,1739.85,1742.37,1738.6,1738.6,319.66251
2023-08-17 19:45:00,1738.6,1740.0,1738.19,1738.2,122.19787
2023-08-17 20:00:00,1738.2,1739.39,1736.37,1736.37,213.94985
2023-08-17 20:15:00,1736.37,1736.37,1733.31,1733.56,267.80093
2023-08-17 20:30:00,1733.56,1735.25,1725.0,1728.73,2053.91018
2023-08-17 20:45:00,1728.73,1730.0,1707.19,1718.7,6135.1692
2023-08-17 21:00:00,1718.7,1722.39,1711.64,1713.17,1663.96798
2023-08-17 21:15:00,1713.17,1721.71,1711.82,1716.55,818.89509
2023-08-17 21:30:00,1716.55,1718.69,1513.0,1515.66,11838.97737
2023-08-17 21:45:00,1515.66,1625.3,1507.29,1619.0,15042.41723
2023-08-17 22:00:00,1619.0,1628.38,1605.12,1613.42,10992.49622
2023-08-17 22:15:00,1613.42,1641.51,1613.17,1640.19,8829.03988
2023-08-17 22:30:00,1640.19,1645.53,1635.61,1640.29,4873.56645
2023-08-17 22:45:00,1640.29,1709.8,1637.26,1695.38,10915.99356
2023-08-17 23:00:00,1695.38,1717.49,1675.78,1708.8,9371.74427
2023-08-17 23:15:00,1708.8,1710.4,1688.71,1692.45,3079.41901
2023-08-17 23:30:00,1692.45,1696.95,1675.39,1688.79,3048.16847
2023-08-17 23:45:00,1688.79,1690.79,1681.1,1681.11,1874.40656
2023-08-18 00:00:00,1681.11,1697.76,1679.36,1696.42,2099.88681
2023-08-18 00:15:00,1696.42,1699.2,1691.87,1695.78,2604.95173
2023-08-18 00:30:00,1695.78,1696.71,1686.21,1689.54,2226.26686
2023-08-18 00:45:00,1689.54,1695.98,1686.23,1694.84,1080.03414
2023-08-18 01:00:00,1694.84,1697.0,1684.59,1684.76,1319.40081
2023-08-18 01:15:00,1684.76,1692.42,1684.21,1687.64,998.93845
2023-08-18 01:30:00,1687.64,1689.99,1685.35,1689.59,537.90861
2023-08-18 01:45:00,1689.59,1689.99,1685.22,1688.46,731.88775
2023-08-18 02:00:00,1688.46,1694.19,1687.85,1693.8,525.16574
2023-08-18 02:15:00,1693.8,1694.54,1687.09,1687.75,503.67582
2023-08-18 02:30:00,1687.75,1688.8,1680.03,1680.4,893.00448
2023-08-18 02:45:00,1680.4,1683.52,1676.95,1677.77,1156.0256
2023-08-18 03:00:00,1677.77,1679.17,1672.89,1673.59,634.94989
2023-08-18 03:15:00,1673.59,1678.2,1672.81,1677.88,913.81909
2023-08-18 03:30:00,1677.88,1682.81,1676.94,1677.0,1153.68946
2023-08-18 03:45:00,1677.0,1677.79,1673.07,1676.86,809.79082
2023-08-18 04:00:00,1676.86,1679.2,1676.6,1678.66,491.15211
2023-08-18 04:15:00,1678.66,1678.98,1661.66,1668.37,4367.93337
2023-08-18 04:30:00,1668.37,1672.12,1665.64,1670.65,1849.88206
2023-08-18 04:45:00,1670.65,1670.65,1664.56,1668.73,1003.77947
2023-08-18 05:00:00,1668.73,1672.11,1668.01,1672.11,622.46906
2023-08-18 05:15:00,1672.11,1674.76,1670.35,1674.54,569.64368
2023-08-18 05:30:00,1674.54,1683.25,1674.51,1679.8,1183.75254
2023-08-18 05:45:00,1679.8,1682.6,1679.0,1679.59,479.30313
2023-08-18 06:00:00,1679.59,1694.76,1679.53,1694.76,1962.39165
2023-08-18 06:15:00,1694.76,1694.96,1689.21,1690.54,1142.61625
2023-08-18 06:30:00,1690.54,1697.16,1689.52,1694.88,1083.66974
2023-08-18 06:45:00,1694.88,1694.88,1689.19,1691.0,726.3973
2023-08-18 07:00:00,1691.0,1693.0,1689.31,1689.66,433.2285
2023-08-18 07:15:00,1689.66,1690.8,1687.65,1687.66,349.38571
2023-08-18 07:30:00,1687.66,1691.0,1686.78,1689.27,619.97641
2023-08-18 07:45:00,1689.27,1692.52,1688.38,1690.46,953.2053
2023-08-18 08:00:00,1690.46,1692.39,1689.89,1691.29,585.75043
2023-08-18 08:15:00,1691.29,1691.3,1683.64,1685.8,1140.47537
2023-08-18 08:30:00,1685.8,1688.09,1684.02,1687.79,377.72895
2023-08-18 08:45:00,1687.79,1697.03,1686.64,1695.46,1101.95939
2023-08-18 09:00:00,1695.46,1695.46,1691.1,1691.69,407.0224
2023-08-18 09:15:00,1691.69,1694.05,1688.17,1689.0,1812.65648
2023-08-18 09:30:00,1689.0,1689.0,1686.37,1686.5,762.77235
2023-08-18 09:45:00,1686.5,1687.25,1683.66,1684.81,440.93787
2023-08-18 10:00:00,1684.81,1685.97,1681.72,1684.55,668.75916
2023-08-18 10:15:00,1684.55,1686.48,1682.5,1682.6,507.96217
2023-08-18 10:30:00,1682.6,1686.49,1682.6,1683.49,366.14559
2023-08-18 10:45:00,1683.49,1684.4,1681.99,1683.01,348.37381
2023-08-18 11:00:00,1683.01,1684.4,1682.41,1684.4,196.40817
2023-08-18 11:15:00,1684.4,1685.6,1678.55,1679.3,610.93513
2023-08-18 11:30:00,1679.3,1688.99,1678.54,1686.67,849.19319
2023-08-18 11:45:00,1686.67,1689.39,1685.6,1685.8,617.26582
2023-08-18 12:00:00,1685.8,1686.59,1679.6,1681.95,861.44122
2023-08-18 12:15:00,1681.95,1682.9,1679.4,1680.99,791.16181
2023-08-18 12:30:00,1680.99,1682.94,1680.54,1681.61,502.10832
2023-08-18 12:45:00,1681.61,1681.9,1678.61,1678.63,1080.19846
2023-08-18 13:00:00,1678.63,1679.51,1675.7,1679.04,899.74971
2023-08-18 13:15:00,1679.04,1679.9,1674.26,1675.44,643.95313
2023-08-18 13:30:00,1675.44,1685.04,1675.21,1682.96,3692.23234
2023-08-18 13:45:00,1682.96,1687.2,1670.0,1672.92,2418.31932
2023-08-18 14:00:00,1672.92,1675.37,1669.17,1670.68,1437.97833
2023-08-18 14:15:00,1670.68,1671.6,1665.0,1667.56,2420.11077
2023-08-18 14:30:00,1667.56,1675.39,1667.21,1674.27,1307.04559
2023-08-18 14:45:00,1674.27,1674.27,1655.0,1664.15,7291.73646
2023-08-18 15:00:00,1664.15,1674.87,1662.5,1672.3,3288.33827
2023-08-18 15:15:00,1672.3,1677.15,1666.64,1668.81,2802.32847
2023-08-18 15:30:00,1668.81,1669.03,1661.37,1665.09,1829.6593
2023-08-18 15:45:00,1665.09,1665.96,1658.71,1660.87,1203.31946
2023-08-18 16:00:00,1660.87,1668.17,1660.04,1665.56,816.37915
2023-08-18 16:15:00,1665.56,1666.42,1660.09,1661.74,707.66888
2023-08-18 16:30:00,1661.74,1665.57,1661.01,1665.51,662.02121
2023-08-18 16:45:00,1665.51,1667.74,1656.43,1662.95,1900.7472
2023-08-18 17:00:00,1662.95,1664.61,1639.96,1654.78,6702.67636
2023-08-18 17:15:00,1654.78,1659.5,1644.53,1656.47,2509.69737
2023-08-18 17:30:00,1656.47,1668.63,1655.76,1664.73,2185.90146
2023-08-18 17:45:00,1664.73,1667.74,1661.62,1662.13,765.61285
2023-08-18 18:00:00,1662.13,1662.84,1655.22,1656.01,764.95608
2023-08-18 18:15:00,1656.01,1663.03,1656.01,1659.71,919.42749
2023-08-18 18:30:00,1659.71,1668.48,1658.43,1667.0,935.35836
2023-08-18 18:45:00,1667.0,1678.38,1665.34,1668.48,2763.45752
2023-08-18 19:00:00,1668.48,1668.48,1656.6,1660.28,2818.3204
2023-08-18 19:15:00,1660.28,1661.75,1658.26,1661.28,525.47877
2023-08-18 19:30:00,1661.28,1662.32,1656.94,1658.26,663.76081
2023-08-18 19:45:00,1658.26,1664.43,1655.28,1657.71,1096.8274
2023-08-18 20:00:00,1657.71,1662.36,1656.44,1661.04,648.68137
2023-08-18 20:15:00,1661.04,1667.7,1660.89,1667.46,1128.36586
2023-08-18 20:30:00,1667.46,1667.82,1662.57,1664.26,414.56164
2023-08-18 20:45:00,1664.26,1664.77,1657.32,1657.89,806.39019
2023-08-18 21:00:00,1657.89,1664.98,1657.89,1664.98,434.27001
2023-08-18 21:15:00,1664.98,1669.91,1664.97,1666.44,422.08325
2023-08-18 21:30:00,1666.44,1668.44,1663.94,1666.81,290.4148
2023-08-18 21:45:00,1666.81,1666.81,1663.2,1663.35,151.51505
2023-08-18 22:00:00,1663.35,1666.36,1661.8,1666.07,348.00427
2023-08-18 22:15:00,1666.07,1666.07,1661.29,1664.19,396.7787
2023-08-18 22:30:00,1664.19,1664.97,1661.24,1664.8,390.53834
2023-08-18 22:45:00,1664.8,1664.81,1662.2,1662.26,158.32796
2023-08-18 23:00:00,1662.26,1665.16,1661.6,1663.13,343.97088
2023-08-18 23:15:00,1663.13,1663.19,1660.63,1661.67,343.72383
2023-08-18 23:30:00,1661.67,1661.67,1658.0,1659.43,552.8351
2023-08-18 23:45:00,1659.43,1661.57,1659.02,1661.4,250.07922
2023-08-19 00:00:00,1661.4,1664.05,1661.09,1663.8,248.50994
2023-08-19 00:15:00,1663.8,1663.84,1661.93,1662.3,140.88952
2023-08-19 00:30:00,1662.3,1671.55,1662.3,1670.59,415.48149
2023-08-19 00:45:00,1670.59,1670.75,1668.0,1668.78,399.72825
2023-08-19 01:00:00,1668.78,1668.78,1665.37,1665.43,211.30622
2023-08-19 01:15:00,1665.43,1666.6,1662.8,1666.2,244.04331
2023-08-19 01:30:00,1666.2,1666.2,1662.02,1663.42,363.392
2023-08-19 01:45:00,1663.42,1664.79,1661.61,1661.61,254.82044
2023-08-19 02:00:00,1661.61,1662.8,1659.58,1660.2,594.49039
2023-08-19 02:15:00,1660.2,1662.4,1659.6,1661.8,268.735
2023-08-19 02:30:00,1661.8,1663.01,1659.87,1659.88,172.70271
2023-08-19 02:45:00,1659.88,1661.99,1659.23,1660.1,178.34848
2023-08-19 03:00:00,1660.1,1660.1,1657.35,1657.8,343.99442
2023-08-19 03:15:00,1657.8,1659.2,1656.28,1659.03,316.52833
2023-08-19 03:30:00,1659.03,1659.45,1658.27,1658.79,86.53251
2023-08-19 03:45:00,1658.79,1659.6,1657.89,1659.6,74.21673
2023-08-19 04:00:00,1659.6,1659.6,1658.08,1658.88,106.03823
2023-08-19 04:15:00,1658.88,1659.52,1657.0,1659.52,153.11946
2023-08-19 04:30:00,1659.52,1662.54,1659.07,1662.49,169.28197
2023-08-19 04:45:00,1662.49,1663.54,1661.26,1661.79,189.95121
2023-08-19 05:00:00,1661.79,1661.99,1659.46,1660.87,159.64563
2023-08-19 05:15:00,1660.87,1660.87,1659.22,1659.22,108.84882
2023-08-19 05:30:00,1659.22,1659.22,1656.4,1657.26,354.22917
2023-08-19 05:45:00,1657.26,1657.4,1656.0,1656.45,123.08093
2023-08-19 06:00:00,1656.45,1658.31,1656.24,1658.18,169.21305
2023-08-19 06:15:00,1658.18,1658.8,1657.0,1658.8,104.22279
2023-08-19 06:30:00,1658.8,1659.6,1655.43,1655.58,228.05219
2023-08-19 06:45:00,1655.58,1657.4,1654.6,1654.85,287.12526
2023-08-19 07:00:00,1654.85,1656.05,1654.47,1654.88,227.53596
2023-08-19 07:15:00,1654.88,1656.2,1654.48,1656.2,161.82981
2023-08-19 07:30:00,1656.2,1661.35,1656.12,1660.21,322.43268
2023-08-19 07:45:00,1660.21,1661.38,1660.0,1661.05,152.93788
2023-08-19 08:00:00,1661.05,1664.07,1659.24,1663.66,576.92045
2023-08-19 08:15:00,1663.66,1665.79,1662.6,1663.96,383.4747
2023-08-19 08:30:00,1663.96,1664.1,1660.4,1660.92,170.82378
2023-08-19 08:45:00,1660.92,1662.1,1660.4,1661.97,174.71199
2023-08-19 09:00:00,1661.97,1661.98,1660.41,1661.6,151.30296
2023-08-19 09:15:00,1661.6,1661.98,1659.8,1660.71,243.3433
2023-08-19 09:30:00,1660.71,1662.19,1660.09,1662.19,133.10639
2023-08-19 09:45:00,1662.19,1664.32,1662.19,1663.39,218.22704
2023-08-19 10:00:00,1663.39,1663.6,1663.1,1663.21,156.30571
2023-08-19 10:15:00,1663.21,1663.21,1662.2,1663.0,52.27646
2023-08-19 10:30:00,1663.0,1663.01,1661.2,1661.35,133.05635
2023-08-19 10:45:00,1661.35,1661.73,1660.72,1661.57,73.21455
2023-08-19 11:00:00,1661.57,1661.58,1660.48,1660.96,43.53966
2023-08-19 11:15:00,1660.96,1660.97,1660.13,1660.79,108.46195
2023-08-19 11:30:00,1660.79,1662.42,1660.6,1660.6,121.78689
2023-08-19 11:45:00,1660.6,1661.0,1660.06,1660.07,72.51343
2023-08-19 12:00:00,1660.07,1660.3,1658.08,1658.09,254.04875
2023-08-19 12:15:00,1658.09,1659.3,1658.08,1658.63,143.54474
2023-08-19 12:30:00,1658.63,1660.4,1658.41,1659.75,344.80051
2023-08-19 12:45:00,1659.75,1660.56,1659.26,1659.8,135.52373
2023-08-19 13:00:00,1659.8,1660.14,1659.01,1660.14,172.74877
2023-08-19 13:15:00,1660.14,1662.98,1659.82,1662.59,241.8652
2023-08-19 13:30:00,1662.59,1663.79,1661.8,1661.83,235.81983
2023-08-19 13:45:00,1661.83,1661.88,1660.43,1661.04,104.50714
2023-08-19 14:00:00,1661.04,1663.8,1660.91,1663.29,228.24088
2023-08-19 14:15:00,1663.29,1665.1,1662.2,1664.3,277.56833
2023-08-19 14:30:00,1664.3,1665.31,1663.06,1663.38,241.56662
2023-08-19 14:45:00,1663.38,1664.45,1662.92,1663.2,224.68935
2023-08-19 15:00:00,1663.2,1668.49,1662.6,1667.58,771.1952
2023-08-19 15:15:00,1667.58,1668.92,1666.06,1668.75,596.44104
2023-08-19 15:30:00,1668.75,1670.52,1667.34,1669.61,296.24296
2023-08-19 15:45:00,1669.61,1683.93,1669.4,1683.4,3366.64559
2023-08-19 16:00:00,1683.4,1684.2,1679.22,1680.69,758.78939
2023-08-19 16:15:00,1680.69,1686.4,1679.28,1682.38,797.30907
2023-08-19 16:30:00,1682.38,1688.17,1679.81,1687.59,975.52224
2023-08-19 16:45:00,1687.59,1696.6,1687.09,1691.65,2610.67077
2023-08-19 17:00:00,1691.65,1691.66,1683.65,1683.66,1071.99728
2023-08-19 17:15:00,1683.66,1684.59,1675.06,1677.63,1308.86007
2023-08-19 17:30:00,1677.63,1681.07,1677.01,1680.47,513.50513
2023-08-19 17:45:00,1680.47,1681.6,1679.03,1679.78,154.56405
2023-08-19 18:00:00,1679.78,1680.53,1676.61,1678.97,507.26174
2023-08-19 18:15:00,1678.97,1678.97,1675.6,1678.62,257.27762
2023-08-19 18:30:00,1678.62,1680.62,1678.21,1679.45,223.36762
2023-08-19 18:45:00,1679.45,1680.4,1678.61,1680.0,148.12008
2023-08-19 19:00:00,1680.0,1680.0,1678.5,1679.32,170.40567
2023-08-19 19:15:00,1679.32,1679.98,1677.54,1679.0,233.27588
2023-08-19 19:30:00,1679.0,1680.19,1678.43,1679.2,179.75999
2023-08-19 19:45:00,1679.2,1680.39,1677.01,1677.59,194.34759
2023-08-19 20:00:00,1677.59,1678.39,1675.76,1676.18,233.56345
2023-08-19 20:15:00,1676.18,1676.18,1667.06,1670.41,1840.87705
2023-08-19 20:30:00,1670.41,1672.11,1668.8,1669.77,436.69437
2023-08-19 20:45:00,1669.77,1672.54,1669.4,1671.28,258.06353
2023-08-19 21:00:00,1671.28,1673.6,1670.83,1672.5,272.13304
2023-08-19 21:15:00,1672.5,1673.66,1671.7,1673.22,226.46704
2023-08-19 21:30:00,1673.22,1673.44,1671.14,1672.65,299.84767
2023-08-19 21:45:00,1672.65,1672.87,1669.34,1669.34,45.81928
2023-08-19 22:00:00,1669.34,1670.24,1666.54,1669.35,152.61084
2023-08-19 22:15:00,1669.35,1670.02,1668.18,1668.18,48.15213
2023-08-19 22:30:00,1668.18,1670.63,1667.82,1669.03,115.75967
2023-08-19 22:45:00,1669.03,1669.03,1664.05,1666.49,350.62127
2023-08-19 23:00:00,1666.49,1668.67,1666.09,1667.44,60.958
2023-08-19 23:15:00,1667.44,1670.15,1667.44,1669.93,42.35147
2023-08-19 23:30:00,1669.93,1670.27,1668.81,1670.27,99.10155
2023-08-19 23:45:00,1670.27,1670.27,1668.78,1669.81,140.74357
2023-08-20 00:00:00,1669.81,1670.48,1669.45,1670.48,143.46495
2023-08-20 00:15:00,1670.48,1672.8,1670.2,1670.2,166.43236
2023-08-20 00:30:00,1670.2,1674.0,1668.06,1673.36,435.45854
2023-08-20 00:45:00,1673.36,1674.35,1671.21,1673.94,372.64387
2023-08-20 01:00:00,1673.94,1675.2,1667.66,1667.66,951.41148
2023-08-20 01:15:00,1667.66,1667.9,1665.19,1667.2,585.60708
2023-08-20 01:30:00,1667.2,1667.2,1665.12,1666.64,250.81138
2023-08-20 01:45:00,1666.64,1668.4,1665.6,1666.97,172.10575
2023-08-20 02:00:00,1666.97,1668.0,1665.61,1666.2,161.84996
2023-08-20 02:15:00,1666.2,1668.0,1666.2,1667.51,119.08128
2023-08-20 02:30:00,1667.51,1670.15,1666.63,1670.0,166.47815
2023-08-20 02:45:00,1670.0,1670.39,1667.82,1669.62,236.40734
2023-08-20 03:00:00,1669.62,1669.78,1668.01,1668.5,143.37605
2023-08-20 03:15:00,1668.5,1670.0,1668.27,1669.85,120.59129
2023-08-20 03:30:00,1669.85,1670.1,1668.6,1668.61,82.28114
2023-08-20 03:45:00,1668.61,1669.04,1668.12,1668.13,59.73514
2023-08-20 04:00:00,1668.13,1668.6,1668.03,1668.6,65.47301
2023-08-20 04:15:00,1668.6,1668.98,1667.21,1667.23,159.13996
2023-08-20 04:30:00,1667.23,1667.25,1666.34,1667.24,84.20173
2023-08-20 04:45:00,1667.24,1668.2,1667.0,1667.6,94.46437
2023-08-20 05:00:00,1667.6,1667.75,1666.44,1667.74,75.45608
2023-08-20 05:15:00,1667.74,1670.2,1667.0,1670.0,133.46526
2023-08-20 05:30:00,1670.0,1670.0,1668.6,1668.85,138.51413
2023-08-20 05:45:00,1668.85,1668.85,1663.66,1665.1,398.60425
2023-08-20 06:00:00,1665.1,1666.19,1664.55,1666.13,81.71385
2023-08-20 06:15:00,1666.13,1666.14,1662.07,1664.3,762.22553
2023-08-20 06:30:00,1664.3,1665.76,1663.41,1665.76,102.05902
2023-08-20 06:45:00,1665.76,1665.76,1662.74,1663.2,218.14939
2023-08-20 07:00:00,1663.2,1664.2,1663.0,1664.2,128.06123
2023-08-20 07:15:00,1664.2,1665.47,1664.13,1664.31,102.19663
2023-08-20 07:30:00,1664.31,1666.33,1664.31,1666.33,167.08177
2023-08-20 07:45:00,1666.33,1666.33,1664.61,1665.8,122.51257
2023-08-20 08:00:00,1665.8,1665.94,1665.4,1665.41,119.63372
2023-08-20 08:15:00,1665.41,1669.79,1663.46,1665.53,851.93759
2023-08-20 08:30:00,1665.53,1669.14,1665.53,1667.37,385.29073
2023-08-20 08:45:00,1667.37,1669.4,1667.36,1669.16,77.34998
2023-08-20 09:00:00,1669.16,1669.2,1667.61,1668.79,175.63314
2023-08-20 09:15:00,1668.79,1669.0,1667.61,1668.23,85.23873
2023-08-20 09:30:00,1668.23,1668.4,1667.4,1668.16,62.36689
2023-08-20 09:45:00,1668.16,1670.64,1668.16,1670.64,182.82526
2023-08-20 10:00:00,1670.64,1671.41,1670.2,1671.33,219.22142
2023-08-20 10:15:00,1671.33,1672.68,1669.77,1670.81,442.30099
2023-08-20 10:30:00,1670.81,1672.18,1670.8,1671.25,136.87635
2023-08-20 10:45:00,1671.25,1672.57,1670.2,1672.56,229.23409
2023-08-20 11:00:00,1672.56,1675.09,1672.56,1673.59,415.76383
2023-08-20 11:15:00,1673.59,1675.77,1672.43,1672.49,286.6239
2023-08-20 11:30:00,1672.49,1673.91,1671.86,1673.33,193.02656
2023-08-20 11:45:00,1673.33,1675.4,1672.94,1675.0,228.16157
2023-08-20 12:00:00,1675.0,1675.38,1673.41,1673.99,261.00842
